,Year,Donor Name,CBPF Name,Paid Amount,Pledged Amount,Total Contributions,Local Curency,Exchange Rate,Paid Amount (Local Currency),Pledged Amount (Local Currency),Total Contributions (Local Currency)
43,2016,Germany,Yemen,14866831.48,0.0,14866831.48,EUR,0.91,13500000.0,0,13500000.0
44,2016,Iceland,Syria,300000.0,0.0,300000.0,ISK,120.28,36084000.0,0,36084000.0
45,2016,Ireland,CAR,3278970.0,0.0,3278970.0,EUR ,0.91,2990421.0,0,2990421.0
46,2016,Ireland,DRC,3278970.0,0.0,3278970.0,EUR ,0.91,2990421.0,0,2990421.0
47,2016,Ireland,Ethiopia,1932059.45,0.0,1932059.45,EUR,0.94,1820000.0,0,1820000.0
48,2016,Ireland,Iraq,2733811.93,0.0,2733811.93,EUR,0.91,2500000.0,0,2500000.0
49,2016,Ireland,Jordan,1592356.69,0.0,1592356.69,EUR,0.94,1500000.0,0,1500000.0
50,2016,Ireland,Lebanon,1061571.13,0.0,1061571.13,EUR,0.94,1000000.0,0,1000000.0
51,2016,Ireland,oPt,212314.23,0.0,212314.23,EUR,0.94,200000.0,0,200000.0
52,2016,Ireland,Somalia,3278970.0,0.0,3278970.0,EUR ,0.91,2990421.0,0,2990421.0
53,2016,Ireland,South Sudan,3278970.0,0.0,3278970.0,EUR ,0.91,2990421.0,0,2990421.0
54,2016,Ireland,Sudan,3278970.0,0.0,3278970.0,EUR ,0.91,2990421.0,0,2990421.0
55,2016,Ireland,Syria Cross border,2188966.85,0.0,2188966.85,EUR,0.91,2000000.0,0,2000000.0
56,2016,Ireland,Yemen,4377933.68,0.0,4377933.68,EUR,0.91,4000000.0,0,4000000.0
57,2016,Jersey,Syria,603658.54,0.0,603658.54,GBP,0.82,495000.0,0,495000.0
58,2016,"Korea, Republic of",Ethiopia,500000.0,0.0,500000.0,USD,1.0,500000.0,0,500000.0
59,2016,"Korea, Republic of",South Sudan,1000000.0,0.0,1000000.0,USD ,1.0,1000000.0,0,1000000.0
60,2016,"Korea, Republic of",Syria,500000.0,0.0,500000.0,USD,1.0,500000.0,0,500000.0
61,2016,"Korea, Republic of",Yemen,300000.0,0.0,300000.0,USD,1.0,300000.0,0,300000.0
62,2016,Luxembourg,CAR,279475.0,0.0,279475.0,EUR ,0.88,246497.0,0,246497.0
63,2016,Luxembourg,DRC,285550.0,0.0,285550.0,EUR ,0.88,251855.0,0,251855.0
64,2016,Luxembourg,South Sudan,678360.05,0.0,678360.05,EUR ,0.91,614269.0,0,614269.0
65,2016,Luxembourg,Syria,284250.0,0.0,284250.0,EUR,0.88,250140.0,0,250140.0
66,2016,Malaysia,Syria,50000.0,0.0,50000.0,USD,1.0,50000.0,0,50000.0
67,2016,Netherlands,Afghanistan,6810000.0,0.0,6810000.0,EUR ,0.88,6013230.0,0,6013230.0
68,2016,Netherlands,CAR,4451200.0,0.0,4451200.0,EUR ,0.9,4010531.0,0,4010531.0
69,2016,Netherlands,DRC,6625200.0,0.0,6625200.0,EUR ,0.9,5989181.0,0,5989181.0
70,2016,Netherlands,Iraq,11476634.13,0.0,11476634.13,EUR,0.9,10300000.0,0,10300000.0
71,2016,Netherlands,Jordan,1109877.91,0.0,1109877.91,EUR,0.9,1000000.0,0,1000000.0
72,2016,Netherlands,Lebanon,2219755.83,0.0,2219755.83,EUR,0.9,2000000.0,0,2000000.0
73,2016,Netherlands,Somalia,1115200.0,0.0,1115200.0,EUR ,0.9,998104.0,0,998104.0
74,2016,Netherlands,South Sudan,6795600.0,0.0,6795600.0,EUR ,0.88,5993719.0,0,5993719.0
75,2016,Netherlands,Sudan,6825000.0,0.0,6825000.0,EUR ,0.88,6026475.0,0,6026475.0
76,2016,Netherlands,Syria,9100881.07,0.0,9100881.07,EUR,0.91,8300000.0,0,8300000.0
77,2016,Netherlands,Syria Cross border,11098779.14,0.0,11098779.14,EUR,0.9,10000000.0,0,10000000.0
78,2016,Netherlands,Yemen,11273957.16,0.0,11273957.16,EUR,0.89,10000000.0,0,10000000.0
79,2016,Norway,Afghanistan,3571966.11,0.0,3571966.11,NOK ,8.27,29539011.0,0,29539011.0
80,2016,Norway,Iraq,4338306.74,0.0,4338306.74,NOK,8.53,36998894.9,0,36998894.9
81,2016,Norway,oPt,706515.99,0.0,706515.99,NOK,8.49,5999733.79,0,5999733.79
82,2016,Norway,South Sudan,8131707.43,0.0,8131707.43,NOK ,8.31,67550817.0,0,67550817.0
83,2016,Norway,Sudan,2405002.41,0.0,2405002.41,NOK ,8.34,20057720.0,0,20057720.0
84,2016,Norway,Syria,5606254.58,0.0,5606254.58,NOK,8.56,47998978.26,0,47998978.26
85,2016,Norway,Syria Cross border,4678983.88,0.0,4678983.88,NOK,8.55,39999247.7,0,39999247.7
86,2016,Qatar,Syria Cross border,5000000.0,0.0,5000000.0,USD,1.0,5000000.0,0,5000000.0
87,2016,Saudi Arabia,Yemen,5000000.0,0.0,5000000.0,USD,1.0,5000000.0,0,5000000.0
88,2016,Spain,Colombia,560538.12,0.0,560538.12,EUR,0.89,500000.0,0,500000.0
89,2016,Spain,oPt,560538.12,0.0,560538.12,EUR,0.89,500000.0,0,500000.0
90,2016,Spain,Syria,1121076.23,0.0,1121076.23,EUR,0.89,1000000.0,0,1000000.0
91,2016,Spain,Syria Cross border,560538.12,0.0,560538.12,EUR,0.89,500000.0,0,500000.0
92,2016,Spain,Yemen,560538.12,0.0,560538.12,EUR,0.89,500000.0,0,500000.0
93,2016,Sweden,Afghanistan,10471920.0,0.0,10471920.0,SEK ,8.66,90692866.0,0,90692866.0
94,2016,Sweden,CAR,4528146.03,0.0,4528146.03,SEK ,8.66,39221227.0,0,39221227.0
95,2016,Sweden,Colombia,484384.0,0.0,484384.0,SEK,8.26,4000043.11,0,4000043.11
96,2016,Sweden,DRC,12187288.69,0.0,12187288.69,SEK ,8.54,104138056.0,0,104138056.0
97,2016,Sweden,Ethiopia,968768.01,0.0,968768.01,SEK,8.26,8000086.22,0,8000086.22
98,2016,Sweden,Iraq,3791365.79,0.0,3791365.79,SEK,8.44,31999879.71,0,31999879.71
99,2016,Sweden,Jordan,1210960.01,0.0,1210960.01,SEK,8.26,10000107.77,0,10000107.77
100,2016,Sweden,Lebanon,1210960.01,0.0,1210960.01,SEK,8.26,10000107.77,0,10000107.77
101,2016,Sweden,Myanmar,1210960.02,0.0,1210960.02,SEK,8.26,10000107.78,0,10000107.78
102,2016,Sweden,oPt,2171779.98,0.0,2171779.98,SEK,9.21,19999921.82,0,19999921.82
103,2016,Sweden,Pakistan,4480552.04,0.0,4480552.04,SEK,8.26,37000398.77,0,37000398.77
104,2016,Sweden,Somalia,7506157.99,0.0,7506157.99,SEK ,8.71,65367014.0,0,65367014.0
105,2016,Sweden,South Sudan,7322433.01,0.0,7322433.01,SEK ,8.66,63437241.0,0,63437241.0
106,2016,Sweden,Sudan,9323778.09,0.0,9323778.09,SEK ,8.47,78939616.0,0,78939616.0
107,2016,Sweden,Syria,3577687.47,0.0,3577687.47,SEK,8.39,29999915.53,0,29999915.53
108,2016,Sweden,Syria Cross border,3925684.98,0.0,3925684.98,SEK,8.92,35000010.05,0,35000010.05
109,2016,Sweden,Yemen,8055810.74,0.0,8055810.74,SEK,8.57,69000082.9,0,69000082.9
110,2016,Switzerland,Afghanistan,399965.0,0.0,399965.0,USD ,1.0,399965.0,0,399965.0
111,2016,Switzerland,CAR,616332.82,0.0,616332.82,CHF ,0.97,597843.0,0,597843.0
112,2016,Switzerland,Colombia,306435.14,0.0,306435.14,CHF,0.98,300000.0,0,300000.0
113,2016,Switzerland,Ethiopia,1656254.07,0.0,1656254.07,CHF,1.0,1650000.0,0,1650000.0
114,2016,Switzerland,Myanmar,493096.65,0.0,493096.65,CHF,1.01,500000.0,0,500000.0
115,2016,Switzerland,oPt,1910917.68,0.0,1910917.68,CHF,0.99,1900000.0,0,1900000.0
