region,country,dyad_name,latitude,longitude,qty_conf,death_total,deaths_civilians
Middle East,Syria,IS - SDF,35.92,39.07,1,4,0
Middle East,Syria,IS - SDF,35.923664,38.518361,1,4,0
Middle East,Syria,IS - SDF,35.924497,38.186099,1,0,0
Middle East,Syria,IS - SDF,35.928693,40.824037,1,2,0
Middle East,Syria,IS - SDF,35.93,40.37,1,2,0
Middle East,Syria,IS - SDF,35.933333,40.35,2,2,0
Middle East,Syria,IS - SDF,35.948008,40.022155,1,4,0
Middle East,Syria,IS - SDF,35.952829,39.007879,2,2,2
Middle East,Syria,IS - SDF,35.9651,40.90218,1,2,0
Middle East,Syria,IS - SDF,36.0,38.933333,11,39,6
Middle East,Syria,IS - SDF,36.0,39.0,3,19,0
Middle East,Syria,IS - SDF,36.001111,39.065833,1,7,7
Middle East,Syria,IS - SDF,36.00197,40.7608,2,8,0
Middle East,Syria,IS - SDF,36.006667,41.094444,2,35,0
Middle East,Syria,IS - SDF,36.011944,41.099167,1,2,0
Middle East,Syria,IS - SDF,36.020667,40.627548,1,1,0
Middle East,Syria,IS - SDF,36.055,38.945833,1,2,0
Middle East,Syria,IS - SDF,36.057565,40.734784,53,286,24
Middle East,Syria,IS - SDF,36.066867,37.917346,13,194,44
Middle East,Syria,IS - SDF,36.073333,39.808056,1,7,0
Middle East,Syria,IS - SDF,36.079167,38.4975,1,2,0
Middle East,Syria,IS - SDF,36.08235,40.655167,2,6,0
Middle East,Syria,IS - SDF,36.08602,40.53865,1,4,0
Middle East,Syria,IS - SDF,36.09192,40.58807,8,26,0
Middle East,Syria,IS - SDF,36.09306,40.12,1,4,0
Middle East,Syria,IS - SDF,36.118333,39.181944,1,19,0
Middle East,Syria,IS - SDF,36.121389,40.861667,1,2,0
Middle East,Syria,IS - SDF,36.123889,41.043056,1,4,0
Middle East,Syria,IS - SDF,36.129722,38.54,1,2,0
Middle East,Syria,IS - SDF,36.133174,38.964419,3,16,11
Middle East,Syria,IS - SDF,36.135556,36.7875,1,1,1
Middle East,Syria,IS - SDF,36.154534,39.023146,5,21,20
Middle East,Syria,IS - SDF,36.16054,38.23337,4,7,3
Middle East,Syria,IS - SDF,36.16875,40.60831,1,4,0
Middle East,Syria,IS - SDF,36.17,40.628889,1,0,0
Middle East,Syria,IS - SDF,36.189444,40.4575,1,2,0
Middle East,Syria,IS - SDF,36.197853,40.70913,1,3,3
Middle East,Syria,IS - SDF,36.202845,40.740693,1,7,7
Middle East,Syria,IS - SDF,36.214167,41.016667,1,6,6
Middle East,Syria,IS - SDF,36.21755,40.71079,1,3,0
Middle East,Syria,IS - SDF,36.22,41.15,1,2,0
Middle East,Syria,IS - SDF,36.222198,40.853215,1,1,0
Middle East,Syria,IS - SDF,36.225783,40.734463,1,1,0
Middle East,Syria,IS - SDF,36.227778,38.972778,7,24,0
Middle East,Syria,IS - SDF,36.231104,38.021721,1,16,0
Middle East,Syria,IS - SDF,36.24446,39.02565,3,10,2
Middle East,Syria,IS - SDF,36.24593,38.08915,3,6,0
Middle East,Syria,IS - SDF,36.24707,38.24279,1,3,3
Middle East,Syria,IS - SDF,36.248841,40.763077,1,4,0
Middle East,Syria,IS - SDF,36.25,37.616667,3,5,3
Middle East,Syria,IS - SDF,36.254444,38.4825,1,4,0
Middle East,Syria,IS - SDF,36.257222,38.971111,2,6,0
Middle East,Syria,IS - SDF,36.266944,38.995556,1,4,0
Middle East,Syria,IS - SDF,36.277,39.249,1,2,2
Middle East,Syria,IS - SDF,36.28247,36.85216,1,0,0
Middle East,Syria,IS - SDF,36.29,39.1,5,15,1
Middle East,Syria,IS - SDF,36.29197,37.98854,1,5,5
Middle East,Syria,IS - SDF,36.29886,38.0485,1,6,6
Middle East,Syria,IS - SDF,36.30755,39.02292,1,4,0
Middle East,Syria,IS - SDF,36.309315,38.27835,1,18,0
Middle East,Syria,IS - SDF,36.309459,37.532774,1,4,0
Middle East,Syria,IS - SDF,36.318611,37.962778,1,1,1
Middle East,Syria,IS - SDF,36.326111,38.0175,1,12,0
Middle East,Syria,IS - SDF,36.33273,36.91675,1,1,1
Middle East,Syria,IS - SDF,36.33333,38.96667,1,2,0
Middle East,Syria,IS - SDF,36.338333,39.020033,5,38,20
Middle East,Syria,IS - SDF,36.349722,39.099722,1,15,4
Middle East,Syria,IS - SDF,36.353056,39.018889,3,47,20
Middle East,Syria,IS - SDF,36.354444,40.622778,2,6,0
Middle East,Syria,IS - SDF,36.35486,37.9754,1,4,0
Middle East,Syria,IS - SDF,36.362222,38.431111,1,33,0
Middle East,Syria,IS - SDF,36.3625,38.6225,1,1,0
Middle East,Syria,IS - SDF,36.362778,40.674722,3,20,0
Middle East,Syria,IS - SDF,36.367019,38.041953,1,2,0
Middle East,Syria,IS - SDF,36.369722,37.514925,2,5,5
Middle East,Syria,IS - SDF,36.370186,40.766228,1,2,0
Middle East,Syria,IS - SDF,36.3747,37.17791,4,22,1
Middle East,Syria,IS - SDF,36.38,38.746111,3,6,0
Middle East,Syria,IS - SDF,36.380278,37.229444,1,4,0
Middle East,Syria,IS - SDF,36.380825,38.178574,24,133,0
Middle East,Syria,IS - SDF,36.38083,37.56502,1,13,13
Middle East,Syria,IS - SDF,36.385131,37.852961,1,2,2
Middle East,Syria,IS - SDF,36.385687,38.858694,20,101,5
Middle East,Syria,IS - SDF,36.385833,38.681667,1,18,0
Middle East,Syria,IS - SDF,36.38591,37.3277,1,1,0
Middle East,Syria,IS - SDF,36.388741,37.975754,2,7,5
Middle East,Syria,IS - SDF,36.389167,38.16,1,6,0
Middle East,Syria,IS - SDF,36.39042,41.14983,8,48,0
Middle East,Syria,IS - SDF,36.390556,37.944722,1,5,5
Middle East,Syria,IS - SDF,36.392579,38.654966,2,8,0
Middle East,Syria,IS - SDF,36.395277,37.244722,2,2,0
Middle East,Syria,IS - SDF,36.39817,38.96939,2,6,0
Middle East,Syria,IS - SDF,36.399632,37.144054,1,0,0
Middle East,Syria,IS - SDF,36.40562,38.05942,2,13,13
Middle East,Syria,IS - SDF,36.4096,38.89354,2,15,15
Middle East,Syria,IS - SDF,36.41169,37.83882,1,1,0
Middle East,Syria,IS - SDF,36.413333,37.284444,2,11,0
Middle East,Syria,IS - SDF,36.414411,37.209925,4,14,3
Middle East,Syria,IS - SDF,36.41502,37.29023,1,7,0
Middle East,Syria,IS - SDF,36.418056,37.869444,1,6,6
Middle East,Syria,IS - SDF,36.42,39.07,1,2,0
Middle East,Syria,IS - SDF,36.421063,41.224308,1,4,0
Middle East,Syria,IS - SDF,36.425,38.08889,2,41,41
Middle East,Syria,IS - SDF,36.427222,37.671111,1,10,10
Middle East,Syria,IS - SDF,36.42776,37.31078,1,12,0
Middle East,Syria,IS - SDF,36.42857,40.30352,11,48,11
Middle East,Syria,IS - SDF,36.432785,38.974983,3,10,0
Middle East,Syria,IS - SDF,36.433333,40.943055,1,3,0
Middle East,Syria,IS - SDF,36.435111,38.09416,3,20,0
Middle East,Syria,IS - SDF,36.447222,37.671944,1,1,1
Middle East,Syria,IS - SDF,36.448497,40.759862,1,1,0
Middle East,Syria,IS - SDF,36.455833,37.928889,1,3,3
Middle East,Syria,IS - SDF,36.46587,37.29282,1,8,8
Middle East,Syria,IS - SDF,36.469628,37.633333,1,2,0
Middle East,Syria,IS - SDF,36.47296,37.72113,7,14,6
Middle East,Syria,IS - SDF,36.476922,37.518625,4,18,0
Middle East,Syria,IS - SDF,36.48259,37.19709,1,1,0
Middle East,Syria,IS - SDF,36.48467,37.3049,1,7,7
Middle East,Syria,IS - SDF,36.494239,37.76622,1,1,0
Middle East,Syria,IS - SDF,36.498739,39.201633,15,141,0
Middle East,Syria,IS - SDF,36.5,37.9,1,11,2
Middle East,Syria,IS - SDF,36.502368,40.747716,5,44,18
Middle East,Syria,IS - SDF,36.502778,37.916111,1,18,0
Middle East,Syria,IS - SDF,36.508056,37.763611,1,1,1
Middle East,Syria,IS - SDF,36.512514,37.33446,1,1,0
Middle East,Syria,IS - SDF,36.513306,36.863656,1,1,0
Middle East,Syria,IS - SDF,36.516111,38.001667,1,1,1
Middle East,Syria,IS - SDF,36.516389,37.891389,1,2,2
Middle East,Syria,IS - SDF,36.516667,40.9,11,35,1
Middle East,Syria,IS - SDF,36.517817,37.270653,1,8,8
Middle East,Syria,IS - SDF,36.52462,37.72197,3,10,1
Middle East,Syria,IS - SDF,36.52757,37.63244,1,2,0
Middle East,Syria,IS - SDF,36.528153,37.954954,159,1337,263
Middle East,Syria,IS - SDF,36.529166,39.076388,1,3,0
Middle East,Syria,IS - SDF,36.53,39.7,1,2,2
Middle East,Syria,IS - SDF,36.5361,37.1175,2,7,7
Middle East,Syria,IS - SDF,36.538648,37.267985,2,4,4
Middle East,Syria,IS - SDF,36.54175,38.08933,1,16,0
Middle East,Syria,IS - SDF,36.542778,38.003889,1,2,0
Middle East,Syria,IS - SDF,36.543611,40.741944,1,39,37
Middle East,Syria,IS - SDF,36.545833,40.846389,1,1,0
Middle East,Syria,IS - SDF,36.545941,37.968306,1,2,0
Middle East,Syria,IS - SDF,36.5563,37.63915,2,7,7
Middle East,Syria,IS - SDF,36.564876,37.210466,1,1,0
Middle East,Syria,IS - SDF,36.566111,37.9875,1,4,0
Middle East,Syria,IS - SDF,36.568889,40.325278,1,3,0
Middle East,Syria,IS - SDF,36.57,40.543889,1,4,0
Middle East,Syria,IS - SDF,36.573806,38.007138,2,16,10
Middle East,Syria,IS - SDF,36.57699,37.76339,1,4,0
Middle East,Syria,IS - SDF,36.585896,37.04565,1,2,2
Middle East,Syria,IS - SDF,36.58838,38.29788,4,12,0
Middle East,Syria,IS - SDF,36.589,38.34,1,2,0
Middle East,Syria,IS - SDF,36.589224,39.638502,1,2,0
Middle East,Syria,IS - SDF,36.59576,38.66785,1,1,1
Middle East,Syria,IS - SDF,36.598596,39.127837,9,19,1
Middle East,Syria,IS - SDF,36.60042,37.77143,1,1,0
Middle East,Syria,IS - SDF,36.61206,37.446828,3,3,0
Middle East,Syria,IS - SDF,36.633694,37.935765,6,16,3
Middle East,Syria,IS - SDF,36.634447,38.010831,3,124,124
Middle East,Syria,IS - SDF,36.64562,38.67784,2,4,4
Middle East,Syria,IS - SDF,36.65556,40.37079,2,8,0
Middle East,Syria,IS - SDF,36.658982,39.757254,2,2,0
Middle East,Syria,IS - SDF,36.660556,38.635278,1,6,6
Middle East,Syria,IS - SDF,36.669444,39.496389,1,4,4
Middle East,Syria,IS - SDF,36.674514,38.119533,1,2,0
Middle East,Syria,IS - SDF,36.677222,37.754444,1,41,28
Middle East,Syria,IS - SDF,36.681879,38.087958,1,1,0
Middle East,Syria,IS - SDF,36.683741,41.053507,2,2,0
Middle East,Syria,IS - SDF,36.691944,40.071111,1,0,0
Middle East,Syria,IS - SDF,36.697508,38.956658,10,128,10
Middle East,Syria,IS - SDF,36.700278,38.185278,1,1,0
Middle East,Syria,IS - SDF,36.702222,39.795833,1,1,1
Middle East,Syria,IS - SDF,36.715833,38.186667,1,1,1
Middle East,Syria,IS - SDF,36.72,41.79,1,1,0
Middle East,Syria,IS - SDF,36.749144,40.179092,2,2,1
Middle East,Syria,IS - SDF,36.75,38.05,1,2,0
Middle East,Syria,IS - SDF,36.75059,38.07676,1,12,0
Middle East,Syria,IS - SDF,36.75678,41.39943,3,4,0
Middle East,Syria,IS - SDF,36.77,39.89,1,4,0
Middle East,Syria,IS - SDF,36.785278,38.045556,1,0,0
Middle East,Syria,IS - SDF,36.799722,38.027222,1,2,0
Middle East,Syria,IS - SDF,36.812194,41.599819,3,10,10
Middle East,Syria,IS - SDF,36.8175,38.011111,2,18,4
Middle East,Syria,IS - SDF,36.83544,38.03351,1,5,0
Middle East,Syria,IS - SDF,36.850336,40.070555,2,1,1
Middle East,Syria,IS - SDF,36.850714,41.172433,2,17,0
Middle East,Syria,IS - SDF,36.861302,41.713005,1,1,1
Middle East,Syria,IS - SDF,36.86353,41.36756,2,2,2
Middle East,Syria,IS - SDF,36.890952,38.353471,11,45,1
Middle East,Syria,IS - SDF,36.952772,41.139879,1,2,0
Middle East,Syria,IS - SDF,37.052152,41.231422,7,72,49
Middle East,Syria,IS - Southern Front,32.85,36.21667,1,4,0
Middle East,Syria,IS - Southern Front,32.971893,35.873925,1,18,0
Middle East,Syria,IS - Southern Front,33.01797,36.12806,1,14,0
Middle East,Syria,IS - Southern Front,33.3341,38.620497,1,2,1
Middle East,Syria,"Jabhat Fateh al-Sham, Rahman Corps - Jaysh al-Islam",33.49146,36.469752,2,2,1
Middle East,Syria,"Jabhat Fateh al-Sham, Rahman Corps - Jaysh al-Islam",33.5,36.44,9,464,2
Middle East,Syria,"Jabhat Fateh al-Sham, Rahman Corps - Jaysh al-Islam",33.515076,36.371739,1,7,5
Middle East,Syria,"Jabhat Fateh al-Sham, Rahman Corps - Jaysh al-Islam",33.51926,36.38376,2,3,0
Middle East,Syria,"Jabhat Fateh al-Sham, Rahman Corps - Jaysh al-Islam",33.528426,36.352354,3,22,5
Middle East,Syria,"Jabhat Fateh al-Sham, Rahman Corps - Jaysh al-Islam",33.539059,36.400046,2,7,5
Middle East,Syria,"Jabhat Fateh al-Sham, Rahman Corps - Jaysh al-Islam",33.54539,36.38615,1,21,0
Middle East,Syria,"Jabhat Fateh al-Sham, Rahman Corps - Jaysh al-Islam",33.551647,36.395746,6,16,1
Middle East,Syria,"Jabhat Fateh al-Sham, Rahman Corps - Jaysh al-Islam",33.55837,36.364003,4,11,1
Middle East,Syria,"Jabhat Fateh al-Sham, Rahman Corps - Jaysh al-Islam",33.572264,36.401811,9,19,3
Middle East,Syria,"Jabhat Fateh al-Sham, Rahman Corps - Jaysh al-Islam",33.60982,36.12188,1,1,0
Middle East,Syria,"Jabhat Fateh al-Sham, Rahman Corps - Jaysh al-Islam",33.62,36.13,1,1,0
Middle East,Syria,"Jabhat Fateh al-Sham, Rahman Corps - Jaysh al-Islam",33.75692,36.39074,1,2,0
Middle East,Syria,Jaysh al Fatah Idlib - IS,35.52785,36.58965,1,5,0
Middle East,Syria,Jaysh al Fatah Idlib - IS,35.709341,36.507452,1,0,0
Middle East,Syria,Jaysh al Fatah Idlib - IS,35.791377,36.214239,1,1,1
Middle East,Syria,Jaysh al Fatah Idlib - IS,35.812335,36.610978,1,2,0
Middle East,Syria,Jaysh al Fatah Idlib - IS,35.93062,36.63393,2,9,0
Middle East,Syria,Jaysh al Fatah Idlib - IS,35.94429,36.54518,1,1,0
Middle East,Syria,Jaysh al Fatah Idlib - IS,35.956659,36.714159,1,5,0
Middle East,Syria,Jaysh al Fatah Idlib - IS,35.971406,36.502847,1,11,0
Middle East,Syria,Jaysh al Fatah Idlib - IS,36.138333,36.453611,1,1,0
Middle East,Syria,Jaysh al Fatah Idlib - IS,36.22863,36.8156,1,1,0
Middle East,Syria,"Jaysh al-Islam, Jaysh Usud al-Sharqiya, Martyr Lieutenant Ahmed Abdou Brigades, Rahman Corps - Tahrir al- Sham Army",33.641944,36.692778,15,73,13
Middle East,Syria,Mare’ Operations Room - IS,36.25,37.616667,1,3,0
Middle East,Syria,Mare’ Operations Room - IS,36.4325,37.16519,1,6,0
Middle East,Syria,Mare’ Operations Room - IS,36.476922,37.518625,1,2,0
Middle East,Syria,Mare’ Operations Room - IS,36.48259,37.19709,1,15,0
Middle East,Syria,Mare’ Operations Room - IS,36.603929,37.219497,1,2,0
Middle East,Syria,Mare’ Operations Room - IS,36.617222,37.266667,2,5,1
Middle East,Syria,Mare’ Operations Room - IS,36.625556,37.233056,3,17,0
Middle East,Syria,Mare’ Operations Room - IS,36.63382,37.28854,1,2,0
Middle East,Syria,Mare’ Operations Room - IS,36.65222,37.351111,1,2,0
Middle East,Syria,SDF - Civilians,35.97,40.37,1,2,2
Middle East,Syria,SDF - Civilians,36.189444,40.4575,1,0,0
Middle East,Syria,SDF - Civilians,36.201241,37.161173,1,0,0
Middle East,Syria,SDF - Civilians,36.202845,40.740693,1,1,1
Middle East,Syria,SDF - Civilians,36.39042,41.14983,2,3,3
Middle East,Syria,SDF - Civilians,36.47227,38.07026,1,1,1
Middle East,Syria,SDF - Civilians,36.516667,40.9,1,0,0
Middle East,Syria,SDF - Civilians,36.890952,38.353471,1,1,1
Middle East,Syria,SDF - Civilians,37.17701,42.14006,1,1,1
Middle East,Syria,Syrian insurgents - Civilians,32.926389,36.050278,1,1,1
Middle East,Syria,Syrian insurgents - Civilians,34.91986,36.65948,1,18,18
Middle East,Syria,Syrian insurgents - Civilians,35.0,38.0,1,1,1
Middle East,Syria,Syrian insurgents - Civilians,35.52785,36.58965,1,1,1
Middle East,Syria,Syrian insurgents - Civilians,35.766667,36.666667,2,3,3
Middle East,Syria,Syrian insurgents - Civilians,35.812335,36.610978,1,5,5
Middle East,Syria,Syrian insurgents - Civilians,35.93062,36.63393,5,11,11
Middle East,Syria,Syrian insurgents - Civilians,35.99832,36.78579,1,1,1
Middle East,Syria,Syrian insurgents - Civilians,36.012601,36.671451,1,1,1
Middle East,Syria,Syrian insurgents - Civilians,36.1168,36.51522,1,2,2
Middle East,Syria,Syrian insurgents - Civilians,36.13895,36.82499,1,1,1
Middle East,Syria,Syrian insurgents - Civilians,36.201241,37.161173,1,1,1
Middle East,Syria,Syrian insurgents - Civilians,36.585896,37.04565,2,2,2
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,12.779444,45.036667,8,69,9
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,13.056667,44.881944,2,11,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,13.088611,45.364722,3,39,2
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,13.128712,45.380728,6,52,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,13.166667,44.583332,1,3,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,13.223003,45.305585,4,42,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,13.35677,45.697085,1,4,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,13.52019,46.713669,1,3,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,13.560833,46.156389,1,3,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,13.709611,45.800769,3,10,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,13.786202,46.141765,7,21,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,13.851064,45.979718,1,5,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,13.856656,45.201373,1,12,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,13.882824,45.868586,1,2,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,14.058469,46.913285,1,7,7
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,14.085054,45.801015,1,2,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,14.227711,45.831125,3,5,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,14.316667,47.45,2,12,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,14.339995,44.908741,1,1,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,14.34166,45.39442,2,7,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,14.351467,46.766361,1,3,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,14.354108,47.076486,1,2,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,14.415097,44.837089,1,5,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,14.438039,48.277368,1,71,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,14.537665,46.831868,1,3,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,14.542481,49.124244,6,102,4
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,14.553687,46.653096,1,4,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,15.0,47.0,11,42,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,15.416667,45.35,7,25,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,15.458435,45.386388,1,3,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,15.5,47.5,2,9,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,15.840556,48.455556,2,11,2
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,15.943333,48.793333,1,2,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,16.0,49.0,1,2,0
Middle East,Yemen (North Yemen),AQAP - Forces of Hadi,16.061449,44.810124,1,4,0
Middle East,Yemen (North Yemen),Government of Yemen (North Yemen) - AQAP,14.0,44.166667,3,11,0
Middle East,Yemen (North Yemen),Government of Yemen (North Yemen) - AQAP,14.073975,44.499246,1,7,0
Middle East,Yemen (North Yemen),Government of Yemen (North Yemen) - AQAP,14.253875,44.311756,2,7,0
Middle East,Yemen (North Yemen),Government of Yemen (North Yemen) - AQAP,14.339995,44.908741,2,4,0
Middle East,Yemen (North Yemen),Government of Yemen (North Yemen) - AQAP,14.34166,45.39442,1,1,0
Middle East,Yemen (North Yemen),Government of Yemen (North Yemen) - AQAP,15.354722,44.206667,1,2,0
Middle East,Yemen (North Yemen),Government of Yemen (North Yemen) - Forces of Hadi,13.059672,43.511694,1,3,0
Middle East,Yemen (North Yemen),Government of Yemen (North Yemen) - Forces of Hadi,13.204686,44.149998,3,21,8
Middle East,Yemen (North Yemen),Government of Yemen (North Yemen) - Forces of Hadi,13.220227,43.249986,1,0,0
Middle East,Yemen (North Yemen),Government of Yemen (North Yemen) - Forces of Hadi,13.28794,44.260674,1,8,0
Middle East,Yemen (North Yemen),Government of Yemen (North Yemen) - Forces of Hadi,13.28871,44.381551,1,45,0
Middle East,Yemen (North Yemen),Government of Yemen (North Yemen) - Forces of Hadi,13.319453,43.244799,1,17,0
Middle East,Yemen (North Yemen),Government of Yemen (North Yemen) - Forces of Hadi,13.340172,44.502535,1,7,2
Middle East,Yemen (North Yemen),Government of Yemen (North Yemen) - Forces of Hadi,13.35677,45.697085,1,5,5
Middle East,Yemen (North Yemen),Government of Yemen (North Yemen) - Forces of Hadi,13.364734,44.490462,2,13,0
Middle East,Yemen (North Yemen),Government of Yemen (North Yemen) - Forces of Hadi,13.5,44.0,3,43,19
Middle East,Yemen (North Yemen),Government of Yemen (North Yemen) - Forces of Hadi,13.579522,44.020908,31,529,132
Middle East,Yemen (North Yemen),Government of Yemen (North Yemen) - Forces of Hadi,13.694791,44.009412,1,2,2
Middle East,Yemen (North Yemen),Government of Yemen (North Yemen) - Forces of Hadi,13.805564,43.347376,1,1,1
Middle East,Yemen (North Yemen),Government of Yemen (North Yemen) - Forces of Hadi,13.922541,44.76827,4,32,2
Middle East,Yemen (North Yemen),Government of Yemen (North Yemen) - Forces of Hadi,13.931321,45.708778,1,3,0
